,id,title,release_date,popularity,vote_average,vote_count
2285,923939,The Wonderful Story of Henry Sugar,2023-09-20,44.011,7.215,811
2286,787428,Two Distant Strangers,2020-11-20,13.499,7.2,409
2287,204436,Jack and the Cuckoo-Clock Heart,2014-02-05,23.998,7.2,682
2288,251,Ghost,1990-07-13,59.189,7.215,5314
2289,329819,Standing Tall,2015-05-13,12.265,7.2,457
2290,287495,Labyrinth of Lies,2014-09-06,13.138,7.2,551
2291,170,28 Days Later,2002-10-31,55.339,7.214,6374
2292,499932,The Devil All the Time,2020-09-11,23.077,7.213,3181
2293,1878,Fear and Loathing in Las Vegas,1998-05-19,35.668,7.213,4403
2294,695,Short Cuts,1993-09-05,20.26,7.2,549
2295,785539,Resort to Love,2021-07-29,14.387,7.2,390
2296,16136,Juice,1992-01-17,20.908,7.2,372
2297,1254,"Don't Worry, I'm Fine",2006-09-06,14.35,7.2,549
2298,859,Dangerous Liaisons,1988-12-21,22.463,7.2,1098
2299,129112,Wadjda,2012-08-31,12.727,7.2,463
2300,3543,Bagdad Cafe,1987-11-12,17.089,7.2,361
2301,467909,In the Heights,2021-06-10,15.54,7.2,663
2302,454983,The Kissing Booth,2018-05-11,44.722,7.209,7060
2303,401104,To the Bone,2017-01-22,19.579,7.21,3399
2304,10528,Sherlock Holmes,2009-12-23,50.494,7.21,13536
2305,1278,The Dreamers,2003-09-01,44.717,7.21,2737
2306,23168,The Town,2010-09-15,55.997,7.209,4815
2307,6978,Big Trouble in Little China,1986-05-30,35.525,7.2,2823
2308,2654,In the Mouth of Madness,1995-02-03,18.87,7.209,1559
2309,623,A Fish Called Wanda,1988-07-15,24.282,7.208,2063
2310,616251,The Broken Hearts Gallery,2020-09-11,16.797,7.2,300
2311,12554,Citizen X,1995-02-25,14.587,7.2,305
2312,10625,Mean Girls,2004-04-30,90.174,7.2,8393
2313,374671,After the Storm,2016-05-21,9.939,7.2,311
2314,985939,Fall,2022-08-11,104.602,7.205,3564
2315,664300,Shiva Baby,2021-04-02,16.582,7.206,552
2316,70160,The Hunger Games,2012-03-12,41.232,7.206,21360
2317,34433,Dragon Ball Z: Broly – The Legendary Super Saiyan,1993-03-06,68.909,7.2,849
2318,10198,The Princess and the Frog,2009-12-08,94.757,7.207,5307
2319,5176,3:10 to Yuma,2007-09-06,26.26,7.207,3420
2320,348657,Woman at War,2018-05-22,10.083,7.205,386
2321,187022,A Touch of Sin,2013-10-04,15.298,7.2,307
2322,44874,Barbie: A Fashion Fairytale,2010-09-14,43.619,7.2,733
2323,257211,The Intern,2015-09-23,48.469,7.204,6430
2324,18320,The Young Victoria,2009-03-04,20.358,7.2,971
2325,14306,Marley & Me,2008-12-25,26.442,7.204,4450
2326,787699,Wonka,2023-12-06,385.623,7.203,2831
2327,2576,The Diary of Anne Frank,1959-03-18,24.877,7.2,333
2328,420622,Professor Marston and the Wonder Women,2017-10-13,25.079,7.2,826
2329,6479,I Am Legend,2007-12-12,85.27,7.202,15185
2330,298115,Dragons: Dawn of the Dragon Racers,2014-11-01,21.558,7.2,323
2331,56825,Compagni di scuola,1988-12-21,5.539,7.2,353
2332,11951,Vanishing Point,1971-01-15,17.98,7.195,419
2333,10860,Steel Magnolias,1989-11-15,21.446,7.2,624
2334,6037,Murder by Death,1976-06-23,16.526,7.2,770
2335,429200,Good Time,2017-08-11,22.162,7.199,2709
2336,50348,The Lincoln Lawyer,2011-03-17,20.085,7.199,3086
2337,11330,Pusher 3,2005-08-22,11.379,7.2,338
2338,475094,The Captain,2018-02-02,18.363,7.198,411
2339,10452,Queen Margot,1994-05-13,23.375,7.2,346
2340,167,K-PAX,2001-10-22,25.36,7.198,2295
2341,585245,Clifford the Big Red Dog,2021-11-10,39.92,7.197,1668
2342,407655,A Cinderella Story: If the Shoe Fits,2016-08-02,34.845,7.2,816
2343,56831,The Sunset Limited,2011-02-12,8.338,7.197,406
2344,34584,The NeverEnding Story,1984-04-06,45.624,7.197,3846
2345,1016084,BlackBerry,2023-02-13,32.73,7.196,405
2346,591274,Fear Street: 1978,2021-07-08,32.607,7.2,1796
2347,177677,Mission: Impossible - Rogue Nation,2015-07-23,63.985,7.196,8493
2348,16563,Seven Brides for Seven Brothers,1954-07-22,21.385,7.2,514
2349,11328,Pusher II,2004-12-25,17.274,7.2,423
2350,10403,The Player,1992-04-03,16.856,7.2,753
2351,9388,Thank You for Smoking,2005-09-09,18.163,7.196,2063
2352,62215,Melancholia,2011-05-26,42.142,7.195,3346
2353,14359,Doubt,2008-02-27,13.721,7.2,1605
2354,11951,Vanishing Point,1971-01-15,17.98,7.195,419
2355,10705,Henry V,1989-10-05,19.744,7.2,347
2356,6023,P.S. I Love You,2007-11-15,23.44,7.2,3209
2357,86829,Inside Llewyn Davis,2013-10-18,27.236,7.194,2581
2358,4588,"Lust, Caution",2007-09-27,41.903,7.194,648
2359,593643,The Menu,2022-11-17,58.622,7.193,4325
2360,42297,Burlesque,2010-11-23,24.581,7.2,2165
2361,20345,The Bird with the Crystal Plumage,1970-02-27,15.953,7.193,715
2362,8329,[REC],2007-11-23,26.59,7.193,4183
2363,256962,Little Boy,2015-04-23,12.246,7.2,504
2364,14375,Romanzo Criminale,2005-09-30,10.925,7.2,634
2365,12159,What Dreams May Come,1998-10-02,28.776,7.192,2198
2366,12092,Alice in Wonderland,1951-07-28,69.846,7.192,5644
2367,11044,Arizona Dream,1993-01-06,13.571,7.2,636
2368,10886,The Unknown Woman,2006-10-09,13.483,7.2,333
2369,1420,Breakfast on Pluto,2005-11-16,21.768,7.2,364
2370,788,Mrs. Doubtfire,1993-11-24,36.505,7.192,5854
2371,607,Men in Black,1997-07-02,76.92,7.192,13282
2372,459,Sissi: The Fateful Years of an Empress,1957-12-18,16.906,7.2,320
2373,613504,After We Collided,2020-09-02,76.636,7.2,5183
2374,404368,Ralph Breaks the Internet,2018-11-20,65.537,7.2,7270
2375,10243,The Flight of the Phoenix,1965-12-15,16.776,7.2,304
2376,51876,Limitless,2011-03-08,50.404,7.19,10257
2377,11177,Mask,1985-03-08,17.592,7.2,414
2378,969492,Land of Bad,2024-01-25,554.697,7.189,556
2379,612368,In the Name of the Land,2019-09-25,6.437,7.2,302
2380,342473,Ballerina,2016-12-14,46.974,7.2,1806
2381,285733,Barbie and the Secret Door,2014-08-30,11.338,7.2,386
2382,259954,5 to 7,2014-04-19,14.78,7.2,360
2383,519035,Nappily Ever After,2018-09-21,11.513,7.2,794
2384,21519,Project A,1983-12-22,24.452,7.2,432
2385,1213,The Talented Mr. Ripley,1999-12-25,42.877,7.188,3478
2386,978870,Last Night of Amore,2023-03-09,21.834,7.2,395
2387,736732,Broker,2022-06-08,24.425,7.187,388
2388,213121,Toy Story of Terror!,2013-10-16,0.885,7.2,890
2389,11577,Pat Garrett & Billy the Kid,1973-05-23,19.925,7.2,374
2390,90,Beverly Hills Cop,1984-12-05,37.832,7.187,3817
2391,820446,Downton Abbey: A New Era,2022-04-27,24.462,7.2,438
2392,500006,Utøya: July 22,2018-03-09,13.659,7.2,353
2393,55931,The Animatrix,2003-05-09,31.065,7.2,1494
2394,34134,Barbie in A Mermaid Tale,2010-01-25,36.122,7.2,729
2395,22954,Invictus,2009-12-10,26.558,7.186,3972
2396,16553,Little Manhattan,2005-09-26,21.865,7.2,685
2397,14168,3:10 to Yuma,1957-08-07,12.863,7.2,328
2398,2355,Reign Over Me,2007-03-22,14.539,7.186,1005
2399,14299,Cadillac Records,2008-12-05,21.16,7.2,406
2400,321528,Batman vs. Robin,2015-04-03,19.522,7.2,877
2401,11837,Watership Down,1978-10-14,18.822,7.182,585
2402,11222,The American Friend,1977-06-24,17.137,7.2,331
2403,9820,The Parent Trap,1998-07-28,73.238,7.183,3958
2404,1008042,Talk to Me,2023-07-26,115.505,7.183,2501
2405,363676,Sully,2016-09-07,41.253,7.183,6917
2406,13885,Sweeney Todd: The Demon Barber of Fleet Street,2007-12-20,32.486,7.183,5653
2407,7350,The Bucket List,2007-12-25,27.807,7.183,3607
2408,969492,Land of Bad,2024-01-25,554.697,7.189,556
2409,774752,The Guardians of the Galaxy Holiday Special,2022-11-25,42.619,7.183,1829
2410,116745,The Secret Life of Walter Mitty,2013-12-18,35.243,7.182,7327
2411,4415,Les Misérables,1998-05-01,21.042,7.2,590
2412,2832,Identity,2003-04-25,26.01,7.182,3678
2413,1885,The Karate Kid,1984-06-22,39.128,7.2,3973
2414,370964,I Am Dragon,2015-12-03,38.073,7.2,354
2415,319888,Eddie the Eagle,2016-02-25,23.672,7.2,2034
2416,10149,Smoke,1995-06-09,12.132,7.181,452
2417,10102,La Grande Bouffe,1973-05-16,18.691,7.2,469
2418,577922,Tenet,2020-08-22,184.88,7.181,9284
2419,428836,Ophelia,2019-06-28,15.264,7.2,528
2420,12230,One Hundred and One Dalmatians,1961-01-25,55.934,7.18,6045
2421,10601,Peter Pan,2003-12-18,26.817,7.2,2526
2422,2055,Open Range,2003-08-29,21.52,7.178,998
2423,1271,300,2007-03-07,58.193,7.18,13254
2424,48254,Ovosodo,1997-09-12,7.639,7.2,421
2425,44826,Hugo,2011-11-22,28.218,7.179,6974
2426,24615,Aloha Scooby-Doo!,2005-02-08,20.258,7.2,403
2427,15359,Wonder Woman,2009-03-03,17.199,7.2,531
2428,5236,Kiss Kiss Bang Bang,2005-09-05,16.027,7.179,2564
2429,198663,The Maze Runner,2014-09-10,182.949,7.179,16423
2430,96714,Diaz - Don't Clean Up This Blood,2012-04-13,7.068,7.2,416
2431,1164,Babel,2006-10-26,25.711,7.178,3590
2432,336000,The Glass Castle,2017-08-11,23.274,7.2,783
2433,330483,The Choice,2016-02-04,22.986,7.2,1819
2434,40807,50/50,2011-09-30,19.566,7.178,3638
2435,17581,Naruto Shippuden the Movie: Bonds,2008-08-02,33.813,7.18,424
2436,11287,A League of Their Own,1992-07-01,26.627,7.2,1316
2437,9400,Set It Off,1996-11-06,24.982,7.2,328
2438,695721,The Hunger Games: The Ballad of Songbirds & Snakes,2023-11-15,219.31,7.176,2086
2439,409,The English Patient,1996-11-14,32.185,7.177,2033
2440,276,The Edukators,2004-10-25,9.613,7.2,321
2441,479226,The Purity of Vengeance,2018-10-04,18.731,7.175,459
2442,472674,The Goldfinch,2019-09-12,18.095,7.2,819
2443,33511,Nowhere Boy,2009-12-25,16.041,7.2,773
2444,18030,Kiss Me Deadly,1955-04-28,15.251,7.2,349
2445,16085,Funny Girl,1968-09-19,12.363,7.2,375
2446,12762,Broadway Danny Rose,1984-01-27,11.077,7.2,424
2447,11773,Village of the Damned,1960-06-16,11.958,7.175,401
2448,4518,Elizabeth,1998-09-13,22.198,7.2,1320
2449,2024,The Patriot,2000-06-28,55.472,7.175,3735
2450,537056,Batman: Hush,2019-07-19,20.896,7.2,831
2451,505954,T-34,2018-12-27,12.824,7.2,813
2452,489925,Eighth Grade,2018-01-19,22.561,7.172,1450
2453,373226,Belzebuth,2019-01-11,16.509,7.2,326
2454,281338,War for the Planet of the Apes,2017-07-11,144.443,7.173,8369
2455,241863,As the Gods Will,2014-11-15,30.495,7.2,459
2456,110398,No,2012-08-09,10.236,7.2,407
2457,15067,"The Good, the Bad, the Weird",2008-07-16,26.579,7.2,692
2458,11209,The Alamo,1960-10-23,19.005,7.172,328
2459,606,Out of Africa,1985-12-20,21.28,7.2,1314
2460,168,Star Trek IV: The Voyage Home,1986-11-26,25.909,7.2,1400
2461,749004,Petite maman,2021-06-02,19.63,7.169,348
2462,435577,The 12th Man,2017-12-25,22.415,7.172,511
2463,97365,Rust and Bone,2012-05-17,22.091,7.2,1317
2464,16562,The Cutting Edge,1992-03-27,21.339,7.2,319
2465,353326,The Man Who Knew Infinity,2016-04-08,31.13,7.2,1340
2466,10223,A Simple Plan,1998-12-11,22.772,7.171,846
2467,9303,Bound,1996-09-13,50.216,7.2,867
2468,8963,Crimson Tide,1995-05-12,28.266,7.171,1656
2469,765245,Swan Song,2021-12-17,12.749,7.2,463
2470,14163,Chak De! India,2007-08-09,16.724,7.2,308
2471,72113,Carnage,2011-09-16,17.746,7.17,2810
2472,13012,Felon,2008-07-17,27.573,7.169,842
2473,11109,Vera Drake,2004-10-22,10.676,7.2,335
2474,9660,Operation Petticoat,1959-12-05,19.695,7.2,330
2475,2668,Sleepy Hollow,1999-11-19,37.274,7.168,6454
2476,520736,Loro 2,2018-05-10,7.359,7.2,363
2477,109410,42,2013-04-12,28.259,7.2,1725
2478,59,A History of Violence,2005-09-23,30.189,7.168,3051
2479,16620,La Bamba,1987-07-24,24.727,7.2,658
2480,315011,Shin Godzilla,2016-07-29,87.153,7.167,1164
2481,16620,La Bamba,1987-07-24,24.727,7.2,658
2482,15370,The Cat Returns,2002-07-19,41.867,7.2,2045
2483,10673,Wall Street,1987-12-10,26.456,7.167,1946
2484,978,Seven Years in Tibet,1997-09-12,41.18,7.2,2718
2485,406990,What Happened to Monday,2017-08-18,50.49,7.2,5845
2486,22302,Polytechnique,2009-02-06,12.262,7.2,584
2487,10511,In America,2003-10-31,9.109,7.2,319
2488,4538,The Darjeeling Limited,2007-09-07,17.055,7.2,3397
2489,329805,My King,2015-10-21,12.098,7.2,755
2490,13156,Secondhand Lions,2003-09-19,23.132,7.2,720
2491,11165,Tora! Tora! Tora!,1970-01-26,24.634,7.2,505
2492,809140,Father Stu,2022-04-13,34.351,7.164,535
2493,475215,Mirai,2018-06-16,24.064,7.164,748
2494,340270,The Healer,2017-02-17,18.137,7.2,492
2495,49047,Gravity,2013-10-03,110.685,7.164,14868
2496,458,Sissi: The Young Empress,1956-12-01,22.519,7.2,326
2497,11524,Thief,1981-03-27,19.754,7.2,626
2498,10634,Friday,1995-04-26,48.38,7.162,1706
2499,916,Bullitt,1968-10-17,23.348,7.2,1054
2500,530385,Midsommar,2019-07-03,65.007,7.2,6677
2501,515916,Girl,2018-09-18,8.682,7.2,699
2502,376660,The Edge of Seventeen,2016-11-18,25.238,7.161,3933
2503,294016,Trumbo,2015-10-27,12.394,7.2,1509
2504,2771,American Splendor,2003-08-15,11.876,7.2,440
2505,652,Troy,2004-05-13,82.818,7.161,9771
2506,581997,Batman vs Teenage Mutant Ninja Turtles,2019-03-31,19.991,7.2,455
2507,324560,Brimstone,2016-03-12,39.79,7.16,1071
2508,15283,Pom Poko,1994-07-16,29.003,7.2,985
2509,10830,Matilda,1996-08-02,57.21,7.159,4225
2510,10178,The Caine Mutiny,1954-06-24,15.503,7.158,313
2511,506,Marnie,1964-07-17,25.314,7.2,1057
2512,138,Dracula,1931-02-12,26.528,7.158,1117
2513,509364,By the Grace of God,2019-02-20,12.422,7.2,535
2514,59421,Bedevilled,2010-08-19,17.141,7.2,380
2515,2280,Big,1988-06-03,36.091,7.157,3444
2516,653851,Devotion,2022-11-23,32.687,7.2,642
2517,15906,Barbie and the Magic of Pegasus,2005-10-04,35.742,7.2,677
2518,279229,Sapphire Blue,2014-08-14,17.345,7.2,958
2519,17379,Last Holiday,2006-01-13,23.933,7.2,689
2520,11533,Jason and the Argonauts,1963-06-19,35.235,7.2,567
2521,8438,Murder in the First,1995-01-20,16.963,7.2,538
2522,547016,The Old Guard,2020-07-10,28.263,7.154,3988
2523,527435,The Christmas Chronicles,2018-11-22,21.905,7.2,2064
2524,475946,Blade Runner: Black Out 2022,2017-09-26,25.786,7.154,367
2525,4176,Murder on the Orient Express,1974-11-22,33.55,7.154,1336
2526,2100,The Last Castle,2001-10-19,23.313,7.154,1192
2527,558144,Deadpool: No Good Deed,2017-03-03,48.762,7.2,464
2528,504949,The King,2019-10-11,38.729,7.153,3072
2529,147773,The Way Way Back,2013-06-06,11.852,7.153,1699
2530,29005,McCabe & Mrs. Miller,1971-06-24,18.226,7.2,367
2531,612,Munich,2005-12-23,25.834,7.153,2488
2532,10178,The Caine Mutiny,1954-06-24,15.503,7.158,313
2533,469,Stranger Than Paradise,1984-10-01,13.425,7.152,492
2534,355338,Riley's First Date?,2015-11-03,38.896,7.2,773
2535,254172,Fathers and Daughters,2015-10-01,23.101,7.2,945
2536,23637,"Ciao, Professore!",1992-10-09,6.159,7.2,374
2537,10531,Death and the Maiden,1994-05-04,12.609,7.2,468
2538,2153,The Driver,1978-06-08,14.701,7.2,406
2539,1089,Point Break,1991-01-31,49.755,7.2,3376
2540,411728,The Professor and the Madman,2019-03-07,18.9,7.2,1114
2541,205601,Belle,2013-05-01,16.346,7.2,659
2542,45162,Superman/Batman: Apocalypse,2010-09-28,20.176,7.2,664
2543,994,Straw Dogs,1971-11-25,25.488,7.2,889
2544,501170,Doctor Sleep,2019-10-30,46.359,7.149,4185
2545,130739,A Coffee in Berlin,2012-11-01,6.889,7.1,312
2546,12289,Red Cliff,2008-07-10,23.81,7.1,774
2547,11660,Following,1999-04-02,11.469,7.1,1488
2548,10617,Once Upon a Time in China,1991-08-15,30.255,7.1,395
2549,473033,Uncut Gems,2019-08-30,52.176,7.148,4500
2550,396371,Molly's Game,2017-12-07,38.796,7.148,3556
2551,11093,House of Sand and Fog,2003-12-19,12.093,7.1,717
2552,988,The China Syndrome,1979-03-16,17.459,7.1,432
2553,398173,The House That Jack Built,2018-07-05,24.772,7.146,2586
2554,336050,Son of Saul,2015-06-11,18.853,7.1,1014
2555,10925,The Return of the Living Dead,1985-04-25,30.532,7.145,1937
2556,8879,Pale Rider,1985-06-28,29.533,7.145,996
2557,618355,Superman: Red Son,2020-02-24,18.797,7.144,786
2558,537996,The Ballad of Buster Scruggs,2018-11-09,32.401,7.144,3849
2559,403431,Brigsby Bear,2017-07-27,18.329,7.1,357
2560,403431,Brigsby Bear,2017-07-27,18.329,7.1,357
2561,352490,This Beautiful Fantastic,2016-10-20,11.733,7.1,310
2562,10142,Casualties of War,1989-08-18,20.231,7.1,836
2563,8619,Master and Commander: The Far Side of the World,2003-11-14,27.054,7.144,3017
2564,537996,The Ballad of Buster Scruggs,2018-11-09,32.401,7.144,3849
2565,10948,The Fox and the Hound,1981-07-10,42.087,7.143,3093
2566,524047,Greenland,2020-07-29,97.403,7.142,4268
2567,522162,Midway,2019-11-06,68.881,7.1,2350
2568,19123,La Chèvre,1981-12-09,14.992,7.1,624
2569,9769,Lolita,1997-09-27,64.603,7.1,1681
2570,609,Poltergeist,1982-06-04,36.927,7.143,2839
2571,1011985,Kung Fu Panda 4,2024-03-02,2981.987,7.137,1040
2572,536743,Queen & Slim,2019-11-27,18.751,7.141,660
2573,82881,Tangled Ever After,2012-01-13,44.695,7.1,1008
2574,68722,The Master,2012-09-07,23.419,7.142,2830
2575,11176,The Muppet Movie,1979-06-22,20.403,7.1,559
2576,9741,Unbreakable,2000-11-22,46.189,7.141,8911
2577,3549,After the Wedding,2006-02-24,13.784,7.1,395
2578,440472,The Upside,2019-01-10,36.644,7.1,1214
2579,226448,In Your Eyes,2014-04-20,12.742,7.1,663
2580,130925,Partysaurus Rex,2012-09-14,28.041,7.1,460
2581,123377,Pieta,2012-09-05,15.327,7.1,344
2582,9441,Stepmom,1998-12-25,33.361,7.1,1367
2583,8088,Broken Embraces,2009-03-18,13.056,7.1,621
2584,823951,November,2022-10-05,13.281,7.1,637
2585,595671,Never Rarely Sometimes Always,2020-03-13,13.97,7.139,489
2586,7913,Rang De Basanti,2006-01-26,16.147,7.1,415
2587,505642,Black Panther: Wakanda Forever,2022-11-09,140.386,7.1,6066
2588,18240,The Proposal,2009-06-01,62.69,7.138,6515
2589,11296,Birdy,1984-12-14,14.676,7.1,481
2590,8051,Punch-Drunk Love,2002-10-11,26.805,7.14,2207
2591,535544,Downton Abbey,2019-09-12,24.094,7.1,1075
2592,4688,Across the Universe,2007-09-14,15.945,7.1,1288
2593,243,High Fidelity,2000-03-17,17.309,7.137,1875
2594,82693,Silver Linings Playbook,2012-11-16,29.052,7.137,11657
2595,58574,Sherlock Holmes: A Game of Shadows,2011-11-22,40.232,7.136,10034
2596,14903,Pooh's Grand Adventure: The Search for Christopher Robin,1997-08-05,29.68,7.1,343
2597,647,Final Fantasy VII: Advent Children,2005-07-14,30.379,7.1,1088
2598,672647,The Map of Tiny Perfect Things,2021-02-12,21.22,7.1,710
2599,51241,Heartbeats,2010-09-29,12.277,7.1,987
2600,21542,Love Don't Co$t a Thing,2003-12-12,30.09,7.134,426
2601,11636,New Police Story,2004-09-23,24.85,7.134,678
2602,11446,Welcome to the Dollhouse,1996-03-22,12.954,7.1,414
2603,411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005-12-07,145.615,7.134,10227
2604,830784,"Lyle, Lyle, Crocodile",2022-10-07,41.405,7.1,522
2605,763165,The Burial,2023-10-06,32.952,7.1,395
2606,591275,Fear Street: 1666,2021-07-14,23.148,7.1,1602
2607,385687,Fast X,2023-05-17,350.691,7.133,5045
2608,20410,Scooby-Doo and the Alien Invaders,2000-10-03,18.435,7.1,342
2609,11687,The Visitors,1993-01-27,21.19,7.1,1841
2610,6173,Read My Lips,2001-10-17,10.433,7.1,309
2611,1857,The Transformers: The Movie,1986-08-08,27.877,7.1,478
2612,65,8 Mile,2002-11-08,34.345,7.133,6943
2613,77877,The Lucky One,2012-04-19,34.543,7.132,3503
2614,22527,The Wrong Man,1956-12-22,10.672,7.1,510
2615,4441,Candy,2006-05-25,20.052,7.1,579
2616,1011985,Kung Fu Panda 4,2024-03-02,2981.987,7.133,1045
2617,567604,Once Upon a Deadpool,2018-12-11,55.412,7.131,701
2618,403300,A Hidden Life,2019-12-11,18.752,7.131,619
2619,272878,Max,2015-06-26,38.292,7.1,780
2620,10590,We Were Soldiers,2002-03-01,32.808,7.131,1945
2621,4643,The Guardian,2006-09-28,31.078,7.1,1442
2622,348893,Boyka: Undisputed IV,2016-08-01,86.488,7.129,1254
2623,103758,Reality,2012-05-04,7.879,7.1,307
2624,38700,Bad Boys for Life,2020-01-15,83.65,7.1,7757
2625,12144,The Land Before Time,1988-11-18,23.991,7.129,2436
2626,1997,Two Brothers,2004-04-07,15.858,7.1,802
2627,365045,Heidi,2015-12-10,21.76,7.1,373
2628,1924,Superman,1978-12-14,111.729,7.129,3613
2629,1637,Speed,1994-06-09,58.938,7.129,5864
2630,606952,The Goddess of Fortune,2019-12-19,9.023,7.128,479
2631,11462,Suspicion,1941-11-14,15.729,7.1,754
2632,1010821,Groot Takes a Bath,2022-08-10,25.731,7.1,326
2633,129533,Barbie: The Princess & The Popstar,2012-09-13,23.413,7.1,568
2634,15588,OSS 117: Lost in Rio,2009-04-15,15.21,7.127,1377
2635,11153,National Lampoon's Vacation,1983-07-29,45.815,7.1,1462
2636,10648,Magnum Force,1973-12-13,35.128,7.128,995
2637,9802,The Rock,1996-06-07,69.612,7.127,4445
2638,8092,This Boy's Life,1993-04-09,20.655,7.1,929
2639,635,Angel Heart,1987-03-06,77.923,7.127,1437
2640,12105,Yellow Submarine,1968-07-17,14.093,7.1,465
2641,10564,Where the Heart Is,2000-04-27,19.905,7.1,659
2642,635,Angel Heart,1987-03-06,77.923,7.126,1438
2643,458423,Mamma Mia! Here We Go Again,2018-07-09,28.102,7.1,3221
2644,117691,Gangs of Wasseypur - Part 1,2012-06-22,20.107,7.1,341
2645,10537,The Doors,1991-03-01,22.806,7.123,1347
2646,9829,United 93,2006-04-28,17.533,7.1,1409
2647,2117,Sophie Scholl: The Final Days,2005-02-13,15.258,7.1,401
2648,893723,PAW Patrol: The Mighty Movie,2023-09-21,168.73,7.124,376
2649,206563,Trash,2014-10-09,16.32,7.1,583
2650,11772,The Haunting,1963-08-21,14.307,7.124,586
